,T152_dist,T153_dist,T019_dist,T018_dist,T156_dist,T157_dist,T154_dist,T155_dist,T013_dist,T012_dist,T011_dist,T159_dist,T017_dist,T016_dist,T015_dist,T014_dist,T151_dist,T080_dist,T081_dist,T082_dist,T083_dist,T084_dist,T085_dist,T086_dist,T088_dist,T089_dist,T158_dist,T149_dist,T148_dist,T009Alt_dist,T145_dist,T144_dist,T147_dist,T146_dist,T141_dist,T143_dist,T142_dist,T903_dist,T092_dist,T091_dist,T090_dist,T097_dist,T096_dist,T095_dist,T094_dist,T099_dist,T222_dist,T138_dist,T046_dist,T128_dist,T114_dist,T027_dist,T025_dist,T228_dist,T229_dist,T900_dist,T224_dist,T225_dist,T226_dist,T227_dist,T220_dist,T221_dist,T028_dist,T223_dist,T044_dist,T045_dist,T129_dist,T047_dist,T040_dist,T043_dist,T048_dist,T049_dist,T031_dist,T030_dist,T033_dist,T035_dist,T034_dist,T037_dist,T036_dist,T039_dist,T236_dist,T235_dist,T233_dist,T232_dist,T231_dist,T230_dist,T054_dist,T051_dist,T050_dist,T209_dist,T200_dist,T206_dist,T062_dist,T063_dist,T060_dist,T061_dist,T066_dist,T067_dist,T065_dist,T069_dist,T135_dist,T054C_dist,T238_dist,T215_dist,T212_dist,T219_dist,T218_dist,T150_dist,T115_dist,T079_dist,T078_dist,T075_dist,T074_dist,T077_dist,T076_dist,T071_dist,T070_dist,T073_dist,T072_dist,T094B_dist,T100_dist,T103_dist,T102_dist,T107_dist,T008_dist,T009_dist,T162_dist,T161_dist,T160_dist,T001_dist,T002_dist,T003_dist,T004_dist,T005_dist,T006_dist,T007_dist,T237_dist,Trap
T050,8.34845106138,5.66450058409,3.40773872751,10.4688258763,16.7250987222,10.618157353,4.80517774299,17.3978131906,7.54719068796,9.12972575371,11.8036757007,21.0493663718,8.25299917193,14.1141663885,12.3949785694,9.59880830054,8.7983428893,19.5106832934,12.1841809174,13.5711305365,20.2565707838,26.4281656493,22.3325555096,25.7292961872,5.58852481346,22.1172809379,26.3505980056,8.63673471787,10.919966874,16.1498834938,7.03426567191,8.64101151745,1.49838549096,4.38290701076,7.20122047035,12.2026691772,7.78896892244,20.0427586427,7.8451096829,7.37330221954,6.13382000137,31.4422574383,20.8864118934,23.9205858817,22.1953929155,23.6336208934,4.36117171446,23.2663876049,4.5476605545,26.1515783781,13.8703816599,7.81057826313,8.14459418332,4.42359841412,18.99407029,17.366192253,3.62921376641,19.8047301114,14.3459723984,22.5855824168,4.96709494953,31.6805684959,7.52346182345,10.9862578656,4.10846644645,2.31407240094,7.52884926039,5.69572179842,7.7132040522,6.8877914886,6.68709200884,4.12382368011,14.3006938987,2.91160203945,1.53232029448,17.7548437909,8.42167076625,8.35243102953,9.59783585692,2.81439682997,10.5040793978,16.8370530152,13.7352394926,2.29552759797,7.90582985293,5.3916883707,5.15233909509,8.69232557387,0.0,23.3355571504,29.010946999,23.8285135299,13.2688748005,10.7600827497,10.7860805849,13.1963724283,16.4377268713,18.2922283106,16.4065879381,16.8351628279,28.7240894546,5.06820621475,18.4850778902,29.199891694,29.606533753,5.53980363693,4.3997885808,9.84866194504,28.4443040977,20.2088170808,16.3649368156,16.1050601601,11.0098259816,18.0049913515,15.2925003448,16.7825589308,16.0272225381,17.9957871929,19.0820193851,22.3556102828,26.1540437439,27.406912458,20.169650113,23.0276561825,12.0715446634,12.0262140121,22.5489510076,22.3271563299,1.88347322269,5.03893472336,9.66379288965,7.23915417994,6.580358086,7.2502777132,11.6010391643,10.4516993638,20.0642523886,T050
T209,18.3123663397,25.6936357316,26.4446747515,31.4858979488,16.4405752255,13.8179612976,26.1270311338,19.6723374196,28.3835406786,32.455756701,32.8281160193,8.59325443116,31.0340651895,37.2675512842,34.7098545154,32.4280224659,28.7058024798,5.72021084779,11.2403814719,10.6132521969,3.96756518224,6.88603902319,8.68631389697,12.2676394561,18.9216572479,8.79543866398,14.8704367163,29.9541810081,32.9223080873,38.3489892458,16.7700373617,30.2543395925,24.798914343,27.4325247214,30.2836474361,35.3726075868,30.3569043693,39.960859707,15.7939068199,15.9639456254,17.327630094,11.7106627308,10.9067446234,13.6527970082,10.1518140467,1.07408967604,26.3656342927,3.58669155164,18.9719125046,4.31194544257,17.0455250771,31.0492481556,31.4692384925,27.7522957083,7.86377626073,38.5886094052,25.1927458062,15.3395578663,10.7083423947,4.70979486801,27.5932887064,9.08926996773,29.8420507955,33.6251966497,20.5944088485,22.439169278,17.5781543805,18.8395324825,19.0135193965,17.8857455549,16.6539043014,19.5083154947,19.2128924001,22.5808236728,22.4794773045,16.4373208199,16.3295666059,28.7613667559,18.5657578079,24.1895916139,33.8073438198,7.77368936386,36.9069697384,21.6044371458,29.155164111,25.1456943964,21.3704904036,14.8876297157,23.3355571504,0.0,6.97701619664,0.494534157301,15.2499540841,17.6612364671,14.262305905,12.9117624241,13.4288398386,16.6403400054,17.5781583207,11.3809879289,17.1717739754,21.7985592429,13.4159324577,6.15790995542,6.70476603287,27.3130405509,27.6601729515,31.4792962662,8.68613285125,3.14756035546,9.79993945613,7.27498525346,13.4731503795,5.37352149655,8.32894360892,19.6039560881,21.7832695364,5.77937949769,12.9780564172,10.4793873021,2.8305829374,4.29853674376,4.99234162372,3.23531678264,35.3942125595,34.730168438,5.8617345677,10.9302057523,21.535345745,28.3233906757,31.7891502856,30.3932206162,29.8186665901,29.3984088346,34.655330945,33.7628605971,12.3522432064,T209
T200,22.7204705675,30.4600305625,32.2870470266,37.8643798821,18.2952970588,18.6883081819,31.1241688859,21.2084691454,33.0722719839,38.1043897981,37.2844041472,9.63227444122,36.1833866127,42.512888539,39.5400160287,37.5583081808,33.1375032118,9.55656226554,16.8816792955,15.5173765807,8.81053420288,3.63206511734,8.77535762129,9.80896915826,24.0352989862,9.01237882401,12.354128019,36.2515772113,39.1479720999,43.0230681904,22.940099375,35.0289061137,30.5061049744,33.2853511042,35.6074875376,40.6606035643,35.4422237567,43.7313065034,21.9363017197,21.7319896407,22.8784382232,5.32830674188,11.4639170911,12.328594647,10.0265865827,6.1266189367,31.4995979888,5.74481245014,24.9119949973,2.93384227839,19.8794497517,36.8194531287,37.0071196368,33.3445102565,10.6686503473,42.8651141377,31.2807011265,16.0011831268,15.0375235169,6.53585333598,33.5763645049,2.76342419277,35.9455432739,38.6302772757,25.7686951352,28.4407616966,24.0236803591,23.9398868152,23.4916527062,22.8436994629,22.388413641,25.4762940649,21.7597706049,27.7890658509,27.9585931351,17.8951612774,21.1934771102,33.3127477099,22.5722918102,29.4122443863,39.2734621364,12.2447214014,42.1743565206,27.5312892986,35.4430265419,29.9244977614,27.7232754358,20.3252885165,29.010946999,6.97701619664,0.0,6.63596194142,18.5645213019,21.4388566526,18.8559924485,16.8845596433,15.7903058493,17.8788059952,19.4844463707,14.0618559809,13.8535093683,28.1505536963,14.8393761048,2.45553858072,2.01896250065,33.4599171567,33.167821723,37.7552696081,3.41760430756,9.7434301791,13.3608910327,13.591910894,18.3012680238,11.35911313,13.7463175029,21.3447034411,23.8112410544,11.0700397459,14.176006169,10.2008827108,4.92004607401,3.28214865227,8.85734819746,5.99955929322,40.889297101,39.7360974797,6.92868904646,10.6123387,27.1445214164,33.8402999813,36.653778804,35.7602266732,35.262875218,34.382264968,39.8650135417,39.2448197498,13.1393075168,T200
T206,18.7927198967,26.184076468,26.9346660465,31.955130806,16.8160732664,14.3045928926,26.620096242,20.0417688483,28.8734739403,32.9480528455,33.3153421863,8.85485077795,31.5283828114,37.7620813884,35.2023022143,32.9223203247,29.1916458457,6.11775822487,11.7348916828,11.096330825,4.39766731509,6.77725148929,8.88364619289,12.3456299401,19.4145497384,9.00400021596,14.9686677499,30.428254717,33.3992292317,38.8400979907,17.2541686217,30.7456934722,25.2913018258,27.9221486044,30.7781594676,35.867112294,30.8509232181,40.4352805924,16.2795023588,16.4572174701,17.8220751774,11.4749224672,11.1705286482,13.8221407225,10.3606321759,1.09986494379,26.8596594822,3.70587966914,19.4616213794,4.06960296901,17.4691720381,31.5399041829,31.962738455,28.2456034269,8.23029841977,39.0737156044,25.6766801,15.6449113079,11.1736281183,4.89753056567,28.0798331595,8.67413773105,30.3244283087,34.1189447803,21.0881035183,22.9263952327,18.0481244488,19.3322765057,19.4960374259,18.3764766973,17.1473587945,19.9972344533,19.6290039433,23.0749343484,22.9738572479,16.7921512008,16.818026806,29.2492980302,19.0355005722,24.6838747223,34.3012332662,8.23123133635,37.401485616,22.0936927624,29.62990342,25.6361794471,21.8442148149,15.3819609378,23.8285135299,0.494534157301,6.63596194142,0.0,15.6892724885,18.1225760202,14.7430968601,13.3705205071,13.8173797026,16.9842114234,17.9600692887,11.7744832583,17.2275070023,22.2721543222,13.7537430446,5.71184543209,6.27280598467,27.7943751822,28.1541271528,31.9541224046,8.50366888505,3.63457193192,10.2279316422,7.76263717515,13.958535462,5.86784758521,8.81949163797,19.9833982346,22.1811909976,6.25842567081,13.2999922739,10.6827303216,2.34556813896,3.85585106666,5.37485181893,3.38955528117,35.8878295281,35.2239796384,6.04520704652,11.137097952,22.0291210487,28.8172449282,32.2816521955,30.8876550225,30.3128493556,29.891710585,35.1498471882,34.2566492631,12.6448176577,T206
T062,5.05450448429,12.5614378613,16.6155947572,23.6753802369,3.88137925473,4.59992893661,13.5384113988,6.19438519037,14.9672376386,21.4035753327,18.8953993366,9.13246173503,18.5817585492,24.8542867594,21.4231945594,19.8739801649,14.7954791525,9.67302139912,7.34413147239,5.71862558123,11.2925879233,15.251636846,10.2809240986,12.8358228051,7.71129232534,10.0355097712,13.141679098,21.8496589231,24.1776296088,24.7185361729,10.966563309,16.958693685,14.6386750017,17.5339128957,18.3421837938,23.1223945165,17.770475846,25.18116135,10.3334492879,8.60878345786,8.36388393518,19.5141802833,8.16552787328,10.7405701958,9.66358453639,14.9614390289,14.1312700492,13.3502387666,11.1174965218,16.1696070951,2.0791125051,20.5140073158,20.1105474224,16.8401545182,7.96250847535,24.3525116389,16.6292382671,6.57837979063,4.84019791424,12.2129395356,18.2272356189,21.3200461045,20.7833881757,20.7366724,9.19605097754,13.955912795,13.0411868077,7.60586524785,5.81068429751,6.45437953172,8.79110588801,11.6141463866,4.27274477129,10.9594641106,11.8074122566,4.82631109943,5.22227819927,15.0646070983,4.2941230161,12.4134449653,22.1116771027,7.53106690097,24.5587246511,12.9533863616,21.0864131879,12.074232344,15.0125270197,6.81134570841,13.2688748005,15.2499540841,18.5645213019,15.6892724885,0.0,3.02114723603,3.72470696548,2.68888250623,3.31511977841,5.38529646988,4.18540963792,4.53104062464,15.4614110323,15.3284979209,5.27776083888,19.6283524564,19.8070546425,18.7409536415,16.4673425505,23.1120220033,16.9366085851,12.9366094305,5.48811129151,10.4783603999,4.48538750206,10.6843895971,7.97652590034,5.77448837478,7.13850332556,9.69849686238,5.92966395081,9.72915201714,17.5672934693,18.1783210524,10.4560027901,13.3130899807,23.7197521628,21.8152315412,11.6411687034,9.58117546586,11.5383108787,17.1073434335,18.6409171289,18.5713939281,18.2640991898,16.6029513846,22.2263506474,22.1163228884,7.00945376805,T062
T063,2.42952232912,9.55474751804,14.0070173383,21.2288425852,5.97254940349,4.86580282313,10.5694814532,7.00641709189,11.9461172997,18.5165937299,15.9111700891,12.1139675737,15.5861838956,21.8431978905,18.4044354797,16.8678583563,11.7950515809,12.2863984006,8.19518036081,7.35170763922,13.7695494855,18.1950508744,13.2832082592,15.8154041856,5.44738308978,13.0389743734,15.977909648,19.3967501312,21.5693801888,21.7203502497,9.91466114606,13.9375609211,12.0410040826,14.8841101228,15.3894830277,20.1223369436,14.7702050209,22.4151081214,9.52574960983,7.61920373351,6.83445797118,22.5304858812,11.1830591192,13.6171440072,12.6846352141,17.4848122093,11.1947560018,16.0782936001,9.41658283123,18.9521664446,3.11111881916,17.7028514062,17.2020401991,14.0395699016,10.7776172463,21.4282796191,14.2714986393,9.15008499442,6.95838666889,15.0020660312,15.6519740498,24.2008308159,18.1932559,17.7175052486,6.65488750123,11.7763696328,11.9900604737,5.35327801314,3.05716165436,4.39673548176,7.56196754658,9.83033731317,4.06494607054,8.22598242227,9.24686842057,7.00324629321,3.86793712097,12.0505142759,1.29740140824,9.58657204515,19.1544847481,9.89285342389,21.5507021526,10.814067961,18.6606864178,9.07555505727,13.2652922882,6.21021566951,10.7600827497,17.6612364671,21.4388566526,18.1225760202,3.02114723603,0.0,4.00154812645,4.75585501211,6.30738173686,7.5356252388,5.68095779558,7.50014440059,18.1917579936,13.5271588239,8.18590848431,22.3836500021,22.5990191349,16.2961374396,13.6320439748,20.5846504892,19.921835532,15.0899038708,8.15058906938,12.0517760205,5.0004857662,12.7300894923,9.78344247831,6.42755607074,6.68223912939,11.9356966046,8.86943315934,12.7480175871,20.1260234875,20.8609443394,13.0698709536,16.0029563208,20.7556646045,18.7948997522,14.5114069178,12.5930893064,9.17093376482,14.2567686252,15.6198754518,15.6284875332,15.3534028933,13.595736105,19.2198254444,19.1633467583,9.9804001147,T063
T060,4.05033406138,11.6246610695,14.1932880983,20.8753174746,7.56970699224,0.929443628659,12.2715355428,9.83245669252,14.2712951147,19.5662655702,18.6221646587,10.2960755895,17.3445157416,23.6819175475,20.7097738587,18.7124748677,14.4802712851,9.34230558597,4.19468283522,3.65712744199,10.5467026131,15.9404861137,11.5727471471,14.9831552359,5.33036816362,11.3521679359,15.8121891456,19.0795899199,21.6263640871,24.2543453454,7.32525936666,16.204311968,12.2563433816,15.1670534793,16.8377258901,21.8481549798,16.5930919991,25.723654276,6.63728310421,5.00047271427,5.0945945496,20.7684821099,10.134893609,13.3685405168,11.4121665043,14.2362622189,12.6758038442,13.2215716986,7.82147157315,16.1552878256,5.54942692372,18.4571081009,18.3751890694,14.8341265904,8.37906155592,24.3477068113,13.8180675352,9.8903677126,3.81846914847,12.3203587017,15.707983454,21.6027242691,18.2443650189,19.7744626559,7.05194616145,11.0009776933,9.3754099659,5.22683170966,4.7590751463,4.05856163236,5.29030093897,8.36397423452,7.44455382289,9.04680761043,9.48694644348,8.4622470876,2.40918234062,14.5790973622,4.50443584312,10.6509764507,20.5612459652,6.70544656776,23.3504712467,9.98836742243,18.2882802085,11.0844214101,11.6460299406,3.13492981882,10.7860805849,14.262305905,18.8559924485,14.7430968601,3.72470696548,4.00154812645,0.0,2.43522430598,6.07077386792,9.01447339407,7.9019038674,6.0798465103,18.314204279,11.9947776429,8.11229789041,19.4707571641,19.7688484041,16.0063278181,14.5693788359,20.4378619838,17.8704866888,11.4734973525,5.66974088082,8.14023203454,0.998997274698,9.07625117471,6.05222840077,9.36174429311,10.3017405862,8.48507143269,8.60351891349,11.5791581631,16.8873487548,17.819641913,10.0909141281,13.069077913,22.1844201949,20.8805223154,12.0800256322,11.5681575472,8.92623364868,15.2380855437,17.8109249244,17.0139234921,16.5751686804,15.5263048979,21.0310352771,20.543977468,9.46475642182,T060
T061,5.85113597758,13.6251445617,16.6040043891,23.309692063,5.92913016859,2.912867201,14.3948162519,8.70436364603,16.2032323569,21.8836416713,20.4066153213,7.97566495421,19.4879843543,25.8242806529,22.6818372278,20.836654655,16.2571022773,7.56098318062,4.84478023953,3.0327066826,9.01379401037,13.8051050818,9.23713738617,12.5509592446,7.68110757702,9.00949844337,13.3975358336,21.5147122986,24.0558733441,26.1393875683,9.49216364762,18.1715974576,14.6573641222,17.5724649455,19.0607423779,24.0182346553,18.7136280979,27.1478141457,8.70132346246,7.25261104967,7.51098610122,18.4873015157,7.7026989965,10.9553293307,9.00161995597,12.7297945013,14.8625560277,11.3950386931,10.2121734383,14.2997233391,4.76317226054,20.8183698396,20.6652473397,17.1758866421,6.2459503597,26.0345510442,16.2532655521,7.73703589572,2.2446224561,10.3774701275,18.1311109382,19.6463057534,20.6712623379,21.8344926108,9.37343386681,13.4333600717,11.4740848729,7.57525158865,6.6322442996,6.38299291408,7.62298945479,10.7635015457,6.96039955631,11.3329791629,11.8670218473,6.67074407848,4.77906893194,16.4286030137,5.75024042995,12.9115153112,22.8087585484,5.13932928428,25.5035379139,12.4212195304,20.7231052948,13.0987039243,13.9917779109,5.3516458684,13.1963724283,12.9117624241,16.8845596433,13.3705205071,2.68888250623,4.75585501211,2.43522430598,0.0,3.82132878835,7.19222383201,6.56249991053,3.64679310573,15.9217561171,14.352266131,5.79713714713,17.6998650954,17.9437132808,18.4412366541,16.8861844204,22.8723249389,15.6671270735,10.4175528028,3.52564570723,7.79146773197,2.61133886054,8.10524087579,5.30828831342,8.34337835246,9.82652638778,7.21806559712,6.23596564173,9.15926381366,15.3728864367,16.1392346406,8.34085449124,11.2965849743,24.431601704,22.9346286214,10.0008018871,9.138482496,11.3457436586,17.550663345,19.8150079981,19.2526287839,18.8477993429,17.6071852496,23.173890245,22.7974019411,7.05069658242,T061
T066,8.34690853005,15.8618471503,19.8152463409,26.763079676,3.06971549834,6.70089499583,16.852561233,6.31232067374,18.2308379842,24.7080016254,22.0534183669,6.17427089442,21.889575279,28.1501663658,24.6638375811,23.1750836692,17.9925744046,7.70991188779,8.35036280465,6.10511294489,9.51027010348,12.3332451968,7.20753585446,9.52080444656,10.8500567601,6.95925841032,9.91289839691,24.9470910842,27.3576192012,27.8967792679,13.3025021746,20.2216969907,17.8410974402,20.7502332678,21.6572830554,26.4280071288,21.0757282237,28.0126052299,12.5220501819,11.033012768,11.1316466491,16.3248006797,4.90016846741,7.48630552638,6.43135122084,12.9483265685,17.4458836229,10.9767634877,13.8789689855,13.6229556057,4.10800396176,23.7945257562,23.4202751983,20.1207220443,5.62328505278,27.4017675716,19.6966752311,3.92655497587,4.73831799223,9.73424202871,21.4047974556,18.5126358891,23.9611268291,24.016261574,12.4131711213,16.9458417368,15.2944517829,10.7430019524,9.11340110971,9.55742282039,11.3583395718,14.4124476831,6.00502227987,14.2307437906,15.0094658463,3.37282358834,8.13555955308,18.2934530333,7.5953999363,15.7085916036,25.4267966585,6.32064177074,27.8580832418,15.9335863565,24.170543109,15.3798421245,17.7166559173,9.13630971183,16.4377268713,13.4288398386,15.7903058493,13.8173797026,3.31511977841,6.30738173686,6.07077386792,3.82132878835,0.0,3.78571476313,4.15952778993,2.05582335292,12.3227176446,18.0637773964,2.06316793708,17.094529224,17.1981879841,21.8460408914,19.7598195063,26.2490547229,13.8814466997,11.6396008839,3.97283438175,10.2195957358,6.423479216,9.70280126852,7.66257325279,6.1894415914,8.37695034904,8.47434966336,2.64769355172,6.46786043022,15.4311010682,15.8029232398,8.4425315882,11.0215952229,27.0347456592,25.0889869445,8.97676407576,6.29212646385,14.6558029083,20.4038566801,21.9086819521,21.886075803,21.5746835258,19.9030370422,25.5271274852,25.4313790472,3.6966232996,T066
T067,9.94544336586,16.5386436307,21.537756786,28.7595423095,1.57067880362,9.8154853786,17.7286732599,3.33653576052,18.5728359026,25.806755396,21.855911105,8.4836214158,22.5325621464,28.5751217795,24.7628088638,23.7124936922,18.031886497,11.0178807801,11.9699854569,9.81941007881,12.8551958934,14.2635894175,9.12285662319,9.74973732599,12.8708192349,8.89466745324,9.0886273084,26.9275915094,29.0942014175,27.6853006847,16.3249091886,20.5159852774,19.5747223524,22.4046346613,22.5373912347,26.9818648563,21.6951255742,26.882855501,15.6510092823,13.9757666291,13.7374516595,17.3202226274,6.41949183562,7.03455513842,7.86961355762,16.0273564606,18.4420138756,13.7841331605,16.4829331526,16.1257100428,4.43592176073,25.1103381218,24.4554224761,21.4747651231,8.79959942619,26.787253329,21.7752826067,2.12704722081,8.49098449922,12.4807757073,23.1857814758,20.4749525984,25.7238510504,24.3540562938,14.1843626035,19.1962552171,18.3869178515,12.7697601253,10.5918208965,11.6824042664,14.1750971174,16.9680898546,4.91433123894,15.7365406103,16.7819984942,0.559355590147,10.5829349636,18.4575325479,8.74810241488,17.026662922,26.2515184904,10.0101175317,28.3216756999,18.208019538,26.1866790105,16.1300770413,20.3814839218,12.1446632917,18.2922283106,16.6403400054,17.8788059952,16.9842114234,5.38529646988,7.5356252388,9.01447339407,7.19222383201,3.78571476313,0.0,2.18160563572,5.64335889328,10.9622293103,20.6897414676,3.23777085947,19.5226083293,19.5178354283,23.8239650522,21.0321926048,28.1201542195,15.415649023,15.173611341,7.68562929682,13.9996737899,9.62017965124,13.3760154519,11.4473527595,3.54993693942,6.07539930662,12.1014371664,3.78021853278,7.7341360011,18.3441555926,18.4589478855,11.6802582436,13.9122579403,27.8129648514,25.3721141351,11.5282564825,7.36872661292,16.6651975492,21.6331806303,22.2003668843,22.8051917298,22.616205773,20.4821889688,26.031082777,26.2757538523,4.74155091422,T067
T065,8.10975069119,14.3999651674,19.5899120907,26.8697684769,1.19233002579,8.7850681415,15.6126587377,2.21162633556,16.3999582295,23.7032550556,19.6809974227,9.9024453731,20.3765028737,26.3993105509,22.5812439048,21.5463282054,15.8503427253,11.8631407832,11.3960145971,9.49250871435,13.6688803486,15.9130331734,10.7170889764,11.8131541752,11.1168768824,10.4766381743,11.2632359928,25.0383986529,27.123283083,25.5146533146,15.0466716012,18.3390273439,17.6413622769,20.4332385249,20.4081205379,24.8141102247,19.5381294264,24.8407788635,14.464898909,12.6832503214,12.2420578118,19.2799794338,8.07416062483,9.16216312301,9.60093442903,17.071010489,16.342279492,15.0043480151,14.9396343509,17.5290940803,2.61115128724,23.0483082207,22.3445085228,19.4324628684,9.73961706117,24.6539879622,19.9446116725,4.25235742035,8.32091952041,13.7294773514,21.2475662314,22.1422573226,23.7703520008,22.1765587395,12.3149468979,17.4527683519,17.133995216,11.0203575782,8.69615676635,10.0006636708,12.7952728248,15.3925939784,2.73641798336,13.7671544385,14.8826122666,1.82357312526,9.09237552615,16.2776828216,6.80984483173,14.9990616465,24.1092063972,10.3935007917,26.1477955024,16.4839924664,24.3124157726,14.0025429845,18.8290820125,10.944865598,16.4065879381,17.5781583207,19.4844463707,17.9600692887,4.18540963792,5.68095779558,7.9019038674,6.56249991053,4.15952778993,2.18160563572,0.0,6.2153506041,13.1343720597,19.1135150679,4.64858892795,20.9773320249,21.0258833787,21.946385301,18.9740719175,26.1916188087,17.213397277,15.7743106212,8.05621151283,14.0346135687,8.66589449389,13.7636361266,11.4583757869,2.02994042955,4.339887608,12.5783312078,5.33392595581,9.5150069452,19.5120052392,19.787402971,12.5872139083,15.0807603177,25.6637348953,23.1925131845,12.8758398534,9.19435606227,14.8498216092,19.5641410203,20.0222845052,20.6806716223,20.510525044,18.3234996331,23.8607738051,24.135699407,6.44333261487,T065
